bus_no,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability
24,Rajdhani Travels Corporation,VE A/C Sleeper (2+1),18:00,14h 10m,08:10,4.2,1100,5
24,Zingbus Plus,VE A/C Sleeper (2+1),20:00,15h 55m,11:55,4.5,1382,2
24,"National Travels,Goa",A/C Sleeper (2+1),19:00,15h 30m,10:30,4.2,1200,2
24,Manish Travels,A/C Sleeper (2+1),18:00,15h 30m,09:30,4.2,1100,2
26,Kadamba Transport Corporation Limited (KTCL) - 141293,Volvo AC Seater 2+2,19:45,12h 30m,08:15,3.8,700,32
26,Streamline tours and travels,A/C Sleeper (2+1),18:45,15h 15m,10:00,4.2,900,13
26,Sunrise Tours and Travels,A/C Sleeper (2+1),18:40,14h 45m,09:25,4.5,999,13
26,AdSunrise Tours and Travels,A/C Sleeper (2+1),17:50,14h 55m,08:45,4.2,999,5
27,Kadamba Transport Corporation Limited (KTCL) - 5633,Volvo AC Seater 2+2,18:30,14h 00m,08:30,3.6,800,15
27,Sunrise Tours and Travels,A/C Sleeper (2+1),17:45,13h 25m,07:10,4.3,999,7
27,Streamline tours and travels,A/C Sleeper (2+1),18:00,12h 30m,06:30,4.4,900,10
28,Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,21:15,12h 45m,10:00,3.2,735,34
28,New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,10h 15m,06:00,2.9,1044,16
29,National travels,Bharat Benz A/C Sleeper (2+1),17:40,03h 35m,21:15,3.3,1270,22
29,PSR Travels Goa,A/C Sleeper (2+1),17:55,04h 35m,22:30,3.5,950,14
29,Rajat Travels,A/C Seater / Sleeper (2+1),18:00,04h 30m,22:30,3.2,540,25
29,PVS Tours and Travels,A/C Sleeper (2+1),19:00,04h 00m,23:00,3.4,999,16
29,PVS Tours and Travels,A/C Sleeper (2+1),19:00,03h 45m,22:45,3.4,1299,6
30,Giroba Travels (Kelkar),NON A/C Airbus (2+2),18:00,08h 00m,02:00,3.3,500,5
30,Laxmi-Princess Nova,Non A/C Seater / Sleeper (2+1),19:00,06h 30m,01:30,4.3,500,3
30,KTC Travels,A/C Seater (2+2),20:30,06h 00m,02:30,0.0,450,19
30,Venkteshwara Travels,NON A/C Sleeper (2+1),20:30,07h 30m,04:00,3.0,699,13
30,Hans Travels (I) Private Limited,A/C Sleeper (2+1),17:45,03h 35m,21:20,2.3,600,9
31,TGSRTC - 8675,RAJDHANI (A.C. Semi Sleeper),17:40,03h 50m,21:30,3.9,389,23
31,TGSRTC - 64089,Rajdhani (AC Semi Sleeper 2+2),18:00,03h 20m,21:20,3.6,389,29
31,TGSRTC - 1952,LAHARI A/C SLEEPER CUM SEATER,18:10,03h 35m,21:45,3.7,389,17
32,TGSRTC - 42010,Super Luxury (Non AC Seater 2+2 Push Back),17:45,06h 45m,00:30,3.0,440,30
32,TGSRTC - 2042,LAHARI A/C SLEEPER CUM SEATER,17:45,04h 25m,22:10,2.6,376,24
33,APSRTC - 3795,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,05h 35m,01:50,4.0,344,33
33,APSRTC - 3805,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,06h 30m,03:45,4.1,344,33
33,APSRTC - 3812,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,05h 45m,03:15,3.1,312,32
34,TGSRTC - 4322,Super Luxury (Non AC Seater 2+2 Push Back),19:45,12h 15m,08:00,4.5,442,30
34,TGSRTC - 1254,Super Luxury (Non AC Seater 2+2 Push Back),20:10,12h 20m,08:30,4.4,442,14
34,TGSRTC - 1252,Super Luxury (Non AC Seater 2+2 Push Back),20:15,12h 15m,08:30,3.9,442,31
34,TGSRTC - 1280,Super Luxury (Non AC Seater 2+2 Push Back),20:45,11h 15m,08:00,3.7,442,25
34,TGSRTC - 1250,Super Luxury (Non AC Seater 2+2 Push Back),21:45,10h 45m,08:30,4.1,442,13
35,TGSRTC - 7057,Super Luxury (Non AC Seater 2+2 Push Back),17:50,03h 00m,20:50,5.0,283,37
35,TGSRTC - 7326,Super Luxury (Non AC Seater 2+2 Push Back),17:55,02h 25m,20:20,3.8,283,31
35,TGSRTC - 7810,LAHARI A/C SLEEPER CUM SEATER,18:00,02h 55m,20:55,3.9,343,33
36,TGSRTC - 1135,Lahari Non A/C Sleeper Cum Seater,17:45,06h 35m,00:20,2.7,533,40
36,TGSRTC - 1947,RAJDHANI (A.C. Semi Sleeper),17:45,05h 00m,22:45,1.3,611,34
37,TGSRTC - 6631,Super Luxury (Non AC Seater 2+2 Push Back),20:30,07h 00m,03:30,3.7,470,27
37,TGSRTC - 1224,Deluxe (Non AC Seater 2+2),20:45,07h 45m,04:30,3.7,392,37
37,TGSRTC - 8925,Super Luxury (Non AC Seater 2+2 Push Back),21:30,07h 00m,04:30,4.5,497,24
37,TGSRTC - 8718,Super Luxury (Non AC Seater 2+2 Push Back),21:45,06h 00m,03:45,4.4,451,31
38,TGSRTC - 8092,Super Luxury (Non AC Seater 2+2 Push Back),17:35,05h 00m,22:35,4.7,429,27
38,TGSRTC - 8034,Super Luxury (Non AC Seater 2+2 Push Back),18:00,06h 10m,00:10,2.6,429,30
38,TGSRTC - 8049,Super Luxury (Non AC Seater 2+2 Push Back),18:30,06h 25m,00:55,2.2,429,25
39,TGSRTC - 9569,Super Luxury (Non AC Seater 2+2 Push Back),18:00,06h 15m,00:15,3.2,364,29
39,TGSRTC - 7770,Super Luxury (Non AC Seater 2+2 Push Back),19:30,06h 45m,02:15,3.9,395,14
40,TGSRTC - 7100,Super Luxury (Non AC Seater 2+2 Push Back),21:00,05h 00m,02:00,4.4,392,31
40,TGSRTC - 7266,Super Luxury (Non AC Seater 2+2 Push Back),22:30,04h 50m,03:20,4.4,392,15
40,TGSRTC - 7190,Super Luxury (Non AC Seater 2+2 Push Back),23:00,04h 45m,03:45,3.9,392,30
40,TGSRTC - 9512,Rajdhani (AC Semi Sleeper 2+2),23:15,05h 00m,04:15,3.7,502,18
40,TGSRTC - 7192,Super Luxury (Non AC Seater 2+2 Push Back),23:30,04h 50m,04:20,4.3,392,28
41,RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,20:00,03h 45m,23:45,4.0,460,32
41,RSRTC - 189473,NON AC Seater / Sleeper 2+1,21:00,04h 30m,01:30,3.9,302,26
41,RSRTC - 172841,Super Luxury Volvo AC Seater Pushback 2+2,22:01,03h 29m,01:30,4.3,460,37
41,RSRTC - 192299,Super Luxury Volvo AC Seater Pushback 2+2,23:00,03h 45m,02:45,3.7,458,37
42,RSRTC - 194178,Super Luxury Volvo AC Seater Pushback 2+2,19:30,03h 30m,23:00,4.5,424,3
42,RSRTC - 188804,Express Non AC Seater 2+3,20:00,03h 45m,23:45,3.6,211,42
42,RSRTC - 160785,Super Luxury Volvo AC Seater Pushback 2+2,20:30,03h 15m,23:45,2.8,424,37
42,RSRTC - 190584,Express Non AC Seater 2+3,20:50,04h 20m,01:10,3.6,211,42
43,RSRTC - 193271,Express Non AC Seater 2+3,19:30,06h 30m,02:00,4.5,294,42
43,RSRTC - 189622,Express Non AC Seater 2+3,22:00,07h 00m,05:00,2.5,294,40
43,M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),17:50,04h 05m,21:55,4.5,485,30
44,RSRTC - 189582,NON AC Seater / Sleeper 2+1,20:01,07h 29m,03:30,3.3,448,1
44,RSRTC - 190961,NON AC Seater / Sleeper 2+1,20:40,08h 00m,04:40,4.4,448,22
44,RSRTC - 163517,Express Non AC Seater 2+3,21:05,07h 55m,05:00,3.3,356,39
44,RSRTC - 178948,Super Luxury Volvo AC Seater Pushback 2+2,22:31,06h 14m,04:45,4.0,740,21
44,RSRTC - 170972,Super Luxury Volvo AC Seater Pushback 2+2,23:59,06h 16m,06:15,4.4,740,31
44,Jain travels regd,AC Sleeper (2+1),22:05,07h 00m,05:05,4.2,600,18
44,M R Travels,A/C Seater / Sleeper (2+1),22:15,07h 15m,05:30,4.3,510,18
44,Jain travels regd,A/C Seater / Sleeper (2+1),23:00,07h 00m,06:00,4.1,450,13
44,Gajraj Travels,A/C Sleeper (2+1),22:15,07h 20m,05:35,4.7,600,5
44,M R Travels,A/C Seater / Sleeper (2+1),23:35,06h 35m,06:10,4.2,510,17
45,RSRTC - 170435,Express Non AC Seater 2+3,19:00,02h 15m,21:15,4.0,129,42
45,RSRTC - 173071,Super Luxury Volvo AC Seater Pushback 2+2,19:05,01h 55m,21:00,4.3,213,18
45,RSRTC - 168498,Express Non AC Seater 2+3,19:30,03h 00m,22:30,4.0,129,42
45,RSRTC - 193580,Express Non AC Seater 2+3,19:40,01h 50m,21:30,4.0,129,42
46,RSRTC - 197510,Super Luxury Volvo AC Seater Pushback 2+2,21:30,06h 30m,04:00,4.2,570,8
46,RSRTC - 195691,Semi Deluxe Non AC Seater 2+2,22:01,06h 14m,04:15,4.3,411,3
46,UPSRTC - ALI0024,Ordinary Non AC Seater 2+3,21:00,08h 00m,05:00,3.7,397,51
47,RSRTC - 189240,NON AC Seater / Sleeper 2+1,21:00,05h 10m,02:10,3.6,341,21
47,RSRTC - 194692,Express Non AC Seater 2+3,23:59,05h 31m,05:30,3.9,265,41
47,Jakhar Travels,A/C Seater / Sleeper (2+1),00:30,05h 30m,06:00,4.1,300,20
48,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:45,04h 25m,22:10,3.1,315,21
48,Vijay Tour and Travels,Bharat Benz A/C Sleeper (2+1),18:30,04h 50m,23:20,3.6,495,22
48,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:30,04h 30m,01:00,3.6,314,25
48,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,06h 09m,06:08,3.0,350,27
48,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:10,05h 00m,23:10,2.0,494,28
49,RSRTC - 195350,Express Non AC Seater 2+3,18:40,05h 20m,00:00,3.6,369,42
49,RSRTC - 177697,Express Non AC Seater 2+3,20:50,08h 00m,04:50,3.6,369,41
49,RSRTC - 190202,Express Non AC Seater 2+3,21:50,07h 10m,05:00,3.5,369,42
50,RSRTC - 157466,Express Non AC Seater 2+3,18:40,03h 05m,21:45,3.6,120,42
50,RSRTC - 193879,Express Non AC Seater 2+3,18:45,02h 45m,21:30,3.6,120,42
50,RSRTC - 196005,Express Non AC Seater 2+3,18:55,02h 00m,20:55,3.6,120,42
50,RSRTC - 191024,NON AC Seater / Sleeper 2+1,19:05,02h 20m,21:25,3.6,184,37
51,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),23:30,07h 00m,06:30,4.6,3300,31
51,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),21:00,07h 00m,04:00,4.6,3300,47
51,Indo Canadian Transport Company,Volvo A/C Sleeper (2+1),22:00,07h 00m,05:00,4.6,3850,33
53,PEPSU (Punjab) - 67098,Volvo AC Seater (2+2),19:50,08h 15m,04:05,4.7,997,27
53,PEPSU (Punjab) - 67128,Volvo AC Seater (2+2),20:50,07h 00m,03:50,4.1,873,30
53,PEPSU (Punjab) - 67128,Volvo AC Seater (2+2),20:50,08h 00m,04:50,4.5,997,32
53,PEPSU (Punjab) - 67164,Volvo AC Seater (2+2),21:50,08h 00m,05:50,4.8,997,34
54,PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),21:00,07h 50m,04:50,3.0,997,36
54,PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),21:50,07h 00m,04:50,4.0,873,36
54,PEPSU (Punjab) - 67064,Volvo AC Seater (2+2),23:58,08h 00m,07:58,4.4,997,36
54,RSRTC - 156675,Express Non AC Seater 2+3,22:30,06h 45m,05:15,2.2,436,32
55,PEPSU (Punjab) - 67098,Volvo AC Seater (2+2),19:50,08h 15m,04:05,4.7,997,27
55,PEPSU (Punjab) - 67128,Volvo AC Seater (2+2),20:50,08h 00m,04:50,4.5,997,32
55,PEPSU (Punjab) - 67128,Volvo AC Seater (2+2),20:50,07h 00m,03:50,4.1,873,30
55,PEPSU (Punjab) - 67164,Volvo AC Seater (2+2),21:50,08h 00m,05:50,4.8,997,34
55,PEPSU (Punjab) - 67164,Volvo AC Seater (2+2),21:50,07h 00m,04:50,3.9,873,30
56,PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),21:00,09h 20m,06:20,3.7,1169,36
56,PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),21:50,08h 30m,06:20,2.4,1045,36
56,PEPSU (Punjab) - 67064,Volvo AC Seater (2+2),23:58,09h 00m,08:58,3.7,1169,36
57,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),21:00,07h 00m,04:00,4.6,3300,47
57,Indo Canadian Transport Company,Volvo A/C Sleeper (2+1),22:00,07h 00m,05:00,4.6,3850,33
57,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),23:30,07h 00m,06:30,4.6,3300,31
59,PEPSU (Punjab) - 67128,Volvo AC Seater (2+2),19:10,07h 39m,02:49,3.8,1045,30
59,PEPSU (Punjab) - 67128,Volvo AC Seater (2+2),19:10,09h 40m,04:50,4.1,1169,31
59,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:05,07h 40m,04:45,4.6,498,9
59,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:30,07h 00m,06:30,4.5,499,12
60,PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),21:00,07h 50m,04:50,3.0,997,36
60,PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),21:50,07h 00m,04:50,4.0,873,36
60,PEPSU (Punjab) - 67064,Volvo AC Seater (2+2),23:58,08h 00m,07:58,4.4,997,36
60,RSRTC - 156675,Express Non AC Seater 2+3,22:30,06h 45m,05:15,2.2,436,32
61,UPSRTC - SRG0226,Ordinary Non AC Seater 2+3,19:00,05h 19m,00:19,3.3,450,52
61,UPSRTC - RKD0113,Janrath AC Seater 2+2,19:01,05h 30m,00:31,2.5,648,36
61,UPSRTC - SBD0110,Pink Express AC Seater 2+2,19:01,05h 59m,01:00,3.3,648,41
62,UPSRTC - KRJ0022,Ordinary Non AC Seater 2+3,19:00,12h 00m,07:00,3.6,796,52
62,UPSRTC - SBD0110,Pink Express AC Seater 2+2,19:01,10h 59m,06:00,3.3,1184,41
63,UPSRTC - BLY0111,Janrath AC Seater 2+2,19:01,04h 44m,23:45,4.3,648,36
63,UPSRTC - GRH0203,Ordinary Non AC Seater 2+3,19:30,06h 30m,02:00,3.3,493,52
63,UPSRTC - HDD0063,Ordinary Non AC Seater 2+3,19:39,05h 24m,01:03,3.3,415,52
63,UPSRTC - RKD0128,,20:01,05h 00m,01:01,4.2,648,36
64,UPSRTC - DOR0016,Janrath AC Seater 2+2,18:45,05h 45m,00:30,3.3,664,36
64,UPSRTC - RPN0012,Janrath AC Seater 2+2,19:00,06h 00m,01:00,3.3,720,36
64,UPSRTC - RPN0077,Janrath AC Seater 2+2,19:01,06h 00m,01:01,3.3,720,35
64,UPSRTC - MHB0247,Ordinary Non AC Seater 2+3,20:04,08h 15m,04:19,3.3,491,52
65,UPSRTC - BDV0108,Ordinary Non AC Seater 2+3,20:28,03h 21m,23:49,3.3,224,52
65,UPSRTC - BDV0100,Ordinary Non AC Seater 2+3,20:30,03h 20m,23:50,3.3,224,52
65,UPSRTC - SKD0223,Ordinary Non AC Seater 2+3,21:55,03h 25m,01:20,3.3,280,52
65,UPSRTC - KSN0189,Janrath AC Seater 2+3,22:45,03h 16m,02:01,3.3,320,48
65,UPSRTC - MNP0120,Ordinary Non AC Seater 2+3,23:40,02h 52m,02:32,3.3,280,52
66,UPSRTC - RBL0010,Ordinary Non AC Seater 2+3,19:00,05h 00m,00:00,3.3,341,52
66,UPSRTC - PYD0157,Janrath AC Seater 2+3,19:01,04h 00m,23:01,3.3,435,48
66,UPSRTC - PYD0037,Volvo AC Seater 2+2,19:30,04h 29m,23:59,3.3,708,39
66,UPSRTC - RBL0014,Ordinary Non AC Seater 2+3,19:40,05h 00m,00:40,3.3,341,52
66,UPSRTC - MZP0014,Ordinary Non AC Seater 2+3,20:00,05h 28m,01:28,3.3,341,52
67,UPSRTC - HDD0159,Ordinary Non AC Seater 2+3,18:59,04h 01m,23:00,3.3,252,52
67,UPSRTC - HDD0292,Rajdhani Non AC Seater 2+3,19:00,02h 20m,21:20,3.3,255,51
67,UPSRTC - HDD0584,Ordinary Non AC Seater 2+3,19:01,03h 09m,22:10,3.3,252,52
67,UPSRTC - HDD0111,Ordinary Non AC Seater 2+3,19:03,05h 57m,01:00,3.3,255,52
67,UPSRTC - HDD0174,Ordinary Non AC Seater 2+3,19:06,04h 03m,23:09,3.3,255,52
68,UPSRTC - SBD0582,Pink Express AC Seater 2+2,19:02,11h 00m,06:02,3.3,1184,33
68,UPSRTC - BRT0066,Ordinary Non AC Seater 2+3,19:30,13h 05m,08:35,3.3,870,51
68,UPSRTC - AWD0116,Janrath AC Seater 2+3,19:30,12h 00m,07:30,1.9,1029,47
69,UPSRTC - PYD0158,Janrath AC Seater 2+3,19:01,04h 30m,23:31,3.3,435,48
69,UPSRTC - ALM0026,Volvo AC Seater 2+2,19:30,04h 29m,23:59,3.3,708,39
69,UPSRTC - ALM0060,Volvo AC Seater 2+2,20:30,04h 30m,01:00,3.3,708,39
69,UPSRTC - LDR0098,Janrath AC Seater 2+3,22:01,04h 49m,02:50,3.3,435,48
69,UPSRTC - CBG0031,Janrath AC Seater 2+2,22:02,06h 43m,04:45,3.3,503,36
70,UPSRTC - HDD0111,Ordinary Non AC Seater 2+3,19:03,10h 02m,05:05,3.3,562,52
70,UPSRTC - HDD0174,Ordinary Non AC Seater 2+3,19:06,07h 54m,03:00,3.3,562,52
70,UPSRTC - HDD0173,Ordinary Non AC Seater 2+3,19:58,06h 42m,02:40,3.3,562,52
70,UPSRTC - SBD0587,Janrath AC Seater 2+2,20:32,07h 58m,04:30,3.3,760,28
71,HRTC - 93,Himsuta AC Seater Volvo/Scania 2+2,19:35,09h 15m,04:50,4.4,912,18
71,HRTC - 301,Ordinary 3+2 Non AC Seater,19:43,09h 47m,05:30,4.5,512,27
71,HRTC - 591,A/C Executive (2+3),21:00,10h 20m,07:20,3.0,632,40
72,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:20,04h 55m,01:15,3.3,499,5
72,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:15,04h 05m,01:20,4.2,570,6
72,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),22:00,05h 10m,03:10,4.5,665,13
72,Bedi Travels,Volvo A/C Semi Sleeper (2+2),22:05,04h 00m,02:05,4.8,585,5
74,HRTC - 188,Ordinary 3+2 Non AC Seater,19:25,09h 32m,04:57,4.1,512,32
74,HRTC - 2040093,Ordinary 3+2 Non AC Seater,19:40,09h 32m,05:12,4.1,512,37
74,HRTC - 74,Himsuta AC Seater Volvo/Scania 2+2,20:00,09h 00m,05:00,4.3,912,6
75,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:15,08h 00m,05:15,4.7,570,6
75,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:20,09h 10m,05:30,4.5,569,5
75,Bedi Travels,Volvo A/C Semi Sleeper (2+2),22:05,08h 25m,06:30,4.7,585,5
75,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),22:00,08h 40m,06:40,4.5,665,13
75,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),22:30,08h 00m,06:30,4.6,656,37
75,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:00,08h 00m,07:00,4.6,744,32
76,HRTC - 540,Ordinary 3+2 Non AC Seater,19:00,13h 00m,08:00,4.2,731,31
76,HRTC - 552,Himmani Deluxe 2+2 Non AC Seater,19:45,09h 15m,05:00,4.1,580,16
76,HRTC - 559,Ordinary 3+2 Non AC Seater,20:29,11h 36m,08:05,3.4,643,34
76,HRTC - 98,Himsuta AC Seater Volvo/Scania 2+2,20:42,09h 48m,06:30,4.2,1203,26
76,HRTC - 566,Ordinary 3+2 Non AC Seater,21:10,10h 20m,07:30,4.7,604,31
76,HRTC - 16,Himsuta AC Seater Volvo/Scania 2+2,21:20,08h 30m,05:50,4.3,1068,9
76,HRTC - 571,Ordinary 3+2 Non AC Seater,21:40,10h 10m,07:50,4.5,634,24
76,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:20,08h 35m,05:55,4.7,618,9
76,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),21:00,09h 10m,06:10,4.5,807,7
76,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:45,08h 10m,05:55,4.7,712,8
76,Bedi Travels,Volvo A/C Semi Sleeper (2+2),21:30,08h 45m,06:15,4.8,585,6
76,Northern Travels,Volvo A/C Semi Sleeper (2+2),21:30,09h 10m,06:40,4.1,570,8
76,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),20:45,08h 20m,05:05,4.6,787,26
76,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),21:00,08h 20m,05:20,4.1,787,25
77,HRTC - 902,Ordinary 3+2 Non AC Seater,19:00,06h 25m,01:25,3.9,390,37
77,HRTC - 1134,Ordinary Express Non AC Seater 2+2,19:00,05h 40m,00:40,4.4,428,27
77,HRTC - 951,Ordinary 3+2 Non AC Seater,19:25,05h 20m,00:45,4.3,390,19
77,HRTC - 925,A/C Executive (2+3),19:55,06h 05m,02:00,3.9,450,44
77,HRTC - 43,Himsuta AC Seater Volvo/Scania 2+2,20:15,05h 00m,01:15,3.0,748,32
77,HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,20:40,05h 35m,02:15,3.9,743,20
77,HRTC - 905,Ordinary 3+2 Non AC Seater,21:00,05h 30m,02:30,3.9,410,37
77,HRTC - 1152,Ordinary 3+2 Non AC Seater,21:30,05h 30m,03:00,3.1,390,37
77,HRTC - 1103,A/C Executive (2+3),21:55,05h 05m,03:00,4.6,425,42
77,HRTC - 927,Ordinary 3+2 Non AC Seater,22:05,06h 10m,04:15,4.7,402,37
77,HRTC - 1116,A/C Executive (2+3),22:35,05h 30m,04:05,4.7,460,34
77,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:10,05h 50m,01:00,4.8,569,6
77,Laxmi holidays,VE A/C Semi Sleeper (2+2),19:35,04h 20m,23:55,4.5,664,20
77,Northern Travels,Volvo A/C Semi Sleeper (2+2),19:45,05h 15m,01:00,3.0,500,6
77,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:45,05h 15m,01:00,5.0,585,13
77,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),20:00,04h 50m,00:50,3.7,480,22
77,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,05h 40m,01:40,4.9,561,9
77,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:10,04h 55m,01:05,5.0,537,18
77,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:15,05h 30m,01:45,4.8,621,4
77,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:10,05h 05m,01:15,4.5,550,8
77,BIR BILLING TRAVELS,Volvo A/C Semi Sleeper (2+2),20:30,04h 30m,01:00,4.2,674,5
77,Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),21:28,04h 22m,01:50,4.3,502,31
77,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,05h 20m,01:50,4.7,449,9
77,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:35,04h 40m,01:15,4.5,618,15
77,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:45,05h 15m,02:00,4.4,523,21
77,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:45,04h 45m,01:30,4.5,600,6
77,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:10,04h 40m,01:50,4.9,532,20
77,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),22:15,04h 30m,02:45,4.8,585,16
77,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:45,04h 50m,02:35,5.0,523,19
77,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),22:00,04h 50m,02:50,3.6,522,11
77,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),22:00,04h 30m,02:30,4.2,629,19
77,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),22:15,04h 25m,02:40,4.8,513,29
77,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:30,04h 50m,03:20,4.8,499,19
77,Northern Travels,Scania Multi-Axle AC Semi Sleeper (2+2),21:45,05h 00m,02:45,3.0,1549,38
78,HRTC - 1007,Ordinary 3+2 Non AC Seater,19:00,10h 40m,05:40,4.4,637,24
78,HRTC - 1028,A/C Executive (2+3),20:15,11h 00m,07:15,3.3,673,31
79,Chandigarh Transport Undertaking (CTU) - 165698,HVAC Seater (2+3),20:00,05h 35m,01:35,3.7,414.3,46
79,Chandigarh Transport Undertaking (CTU) - 165721,HVAC Seater (2+3),21:30,05h 35m,03:05,4.0,414.3,47
79,Chandigarh Transport Undertaking (CTU) - 165725,HVAC Seater (2+3),23:00,05h 35m,04:35,3.1,414.3,47
79,Chandigarh Transport Undertaking (CTU) - 165727,HVAC Seater (2+3),23:30,05h 35m,05:05,3.0,414.3,47
79,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:00,05h 30m,23:30,4.7,475,18
79,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),18:00,05h 30m,23:30,4.7,664,6
79,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),18:00,06h 15m,00:15,3.0,495,9
79,Ashok Bus Service,VE A/C Seater / Sleeper (2+1),18:20,05h 35m,23:55,3.5,508,5
79,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,05h 20m,23:50,4.5,579,6
79,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),18:30,05h 00m,23:30,3.6,513,35
79,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:45,05h 10m,00:55,4.7,470,6
79,Zingbus Plus,Scania A/C Semi Sleeper (2+2),20:00,05h 30m,01:30,4.6,428,21
79,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),22:15,05h 25m,03:40,4.5,540,30
79,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),18:30,05h 15m,23:45,4.6,499,25
79,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),22:35,05h 10m,03:45,4.6,592,2
79,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),18:30,05h 20m,23:50,4.1,499,9
79,FlixBus,AC Seater (2+2),18:35,06h 15m,00:50,4.0,427.68,5
79,RK Holiday,A/C Seater / Sleeper (2+2),18:40,04h 40m,23:20,3.1,595,26
79,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),20:30,05h 30m,02:00,4.5,540,14
79,FlixBus,Volvo A/C Seater (2+2),18:45,05h 55m,00:40,4.7,454.46,11
79,Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),18:45,04h 24m,23:09,3.9,472,12
79,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),21:45,05h 05m,02:50,4.8,540,20
79,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:00,04h 55m,23:55,4.4,475,15
79,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),22:00,05h 25m,03:25,4.8,540,12
