s_type,departinbus_no,bus_name,bug_time,duration,reaching_time,star_rating,price,seat_availability
15,METRO LINES TRAVELS,NON A/C Seater/ Sleeper (2+1),21:00,06h 00m,03:00,3.6,2500,41
15,Sri Kamakshi Tours And Travels,NON A/C Sleeper (2+1),21:00,07h 00m,04:00,3.2,950,32
15,Chalasani Travels (Kaleswari),A/C Sleeper (2+1),21:00,04h 11m,01:11,4.2,800,15
15,CHOPPA TRAVELS,NON A/C Sleeper (2+1),21:00,06h 30m,03:30,4.0,799,9
15,Balaji Tourist,Volvo Multi-Axle A/C Semisleeper (2+2),21:00,06h 00m,03:00,3.2,2000,1
15,Rajeswari Travels,A/C Sleeper (2+1),21:10,06h 50m,04:00,3.4,1900,21
15,GreenLine Travels And Holidays,A/C Sleeper (2+1),21:15,07h 00m,04:15,3.9,820,28
15,VRL Travels,A/C Sleeper (2+1),21:30,03h 30m,01:00,3.4,900,13
15,ASHITHA TRAVELS,A/C Sleeper (2+1),21:40,06h 05m,03:45,3.9,759,27
15,AGR Travels,A/C Sleeper (2+1),22:00,06h 00m,04:00,4.0,3000,36
15,Vibhav Holidays,A/C Sleeper (2+1),22:00,25h 00m,23:00,3.2,1903.81,1
15,Dream Line Travels Pvt Ltd,A/C Sleeper (2+1),22:30,04h 00m,02:30,3.2,768,7
15,KTC Travels,A/C Seater / Sleeper (2+1),22:30,06h 15m,04:45,3.5,990,32
15,Rajesh Transports,A/C Volvo B11R Multi-Axle Sleeper (2+1),22:30,04h 00m,02:30,4.4,1575,24
15,GRV Yatrikha LLP,Scania AC Multi Axle Sleeper (2+1),22:30,04h 30m,03:00,3.8,999,6
15,Rajesh Transports,A/C Volvo B11R Multi-Axle Sleeper (2+1),22:30,03h 30m,02:00,4.6,1080,17
15,Khushi Tourist,A/C Sleeper (2+1),22:30,05h 30m,04:00,4.5,3999,1
15,GreenLine Travels And Holidays,VE A/C Sleeper (2+1),22:30,05h 30m,04:00,3.5,900,12
15,Shyamoli Paribahan Pvt Ltd,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:30,03h 15m,01:45,4.0,860,14
15,GreenLine Travels And Holidays,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:45,06h 15m,05:00,3.4,799,34
15,GreenLine Travels And Holidays,A/C Sleeper (2+1),22:45,06h 00m,04:45,3.5,4775,36
15,Rajeswari Travels,A/C Sleeper (2+1),23:00,04h 55m,03:55,3.6,1900,24
15,Khushi Tourist,A/C Sleeper (2+1),23:00,05h 15m,04:15,4.3,3888,1
15,Green Line Travels And Holidays Premium Business Class,VE Executive A/C Sleeper (1+1),23:00,05h 00m,04:00,4.6,1350,15
15,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:00,04h 00m,03:00,4.7,1380,12
15,GreenLine Travels And Holidays,A/C Sleeper (2+1),23:15,05h 15m,04:30,4.2,900,25
15,Rajesh Transports,A/C Sleeper (2+1),23:20,04h 05m,03:25,4.3,975,6
15,Rajesh Transports,A/C Volvo B11R Multi-Axle Sleeper (2+1),23:20,04h 10m,03:30,4.4,1080,14
15,Komitla Trans lines.,NON A/C Sleeper (2+1),17:00,04h 30m,21:30,2.8,800,9
15,Morning Star Travels,A/C Sleeper (2+1),17:45,04h 45m,22:30,2.7,790,13
15,Svkdt travels,Scania AC Multi Axle Sleeper (2+1),18:30,05h 25m,23:55,2.4,900,10
15,Sri Krishna Travels,A/C Sleeper (2+1),19:00,04h 30m,23:30,2.8,999,28
15,Morning Star Travels,A/C Sleeper (2+1),19:15,04h 40m,23:55,2.7,890,5
15,Svkdt travels,A/C Sleeper (2+1),19:30,04h 15m,23:45,2.8,752,6
15,Varsha Travels,A/C Sleeper (2+1),19:30,03h 30m,23:00,1.7,1899,12
15,GreenLine Travels And Holidays,A/C Sleeper (2+1),20:00,07h 00m,03:00,2.0,1999,3
15,Varsha Travels,A/C Sleeper (2+1),20:30,26h 30m,23:00,1.9,1899,14
15,Sri Shanmukh Travels,A/C Sleeper (2+1),20:40,06h 20m,03:00,2.3,5000,30
15,GEETHA TRAVELS,A/C Sleeper (2+1),21:00,06h 30m,03:30,1.0,4000,32
15,Sri Kamakshi Tours And Travels,NON A/C Sleeper (2+1),21:00,07h 00m,04:00,2.7,950,30
15,Durga Shree Travels,A/C Sleeper (2+1),21:05,24h 30m,21:35,2.3,2399,14
15,Varsha Travels,A/C Sleeper (2+1),21:15,24h 30m,21:45,1.3,1899,19
15,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:30,04h 30m,02:00,2.8,800,14
15,Sri Kamakshi Tours And Travels,NON A/C Sleeper (2+1),21:45,17h 35m,15:20,2.7,1999,32
15,Varsha Travels,A/C Sleeper (2+1),21:50,06h 10m,04:00,2.4,1999,36
15,VIHARI TRAVELS,NON A/C Sleeper (2+1),22:00,06h 00m,04:00,2.2,5500,2
15,Vibhav Holidays,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),22:00,25h 30m,23:30,2.4,1714.29,27
15,Svkdt travels,A/C Sleeper (2+1),22:00,04h 00m,02:00,2.5,800,18
15,Morning Star Travels,A/C Sleeper (2+1),22:25,04h 00m,02:25,2.7,790,21
15,Sri Krishna Travels,A/C Sleeper (2+1),23:00,04h 30m,03:30,2.8,5000,38
16,APSRTC - 5504,SAPTAGIRI EXPRESS,21:45,06h 00m,03:45,4.6,284,3
16,APSRTC - 4631,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:50,05h 00m,03:50,4.3,399,2
16,APSRTC - 47151,INDRA(A.C. Seater),23:00,05h 00m,04:00,4.3,506,1
16,APSRTC - 5454,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,06h 00m,05:30,4.6,398,1
16,FRESHBUS,Electric A/C Seater (2+2),18:00,06h 55m,00:55,4.5,849,6
16,NueGo,Electric A/C Seater (2+2),19:30,06h 10m,01:40,4.0,674,4
16,FRESHBUS,Electric A/C Seater (2+2),22:00,05h 40m,03:40,4.7,1099,14
16,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,05h 58m,03:58,4.1,720,10
16,NueGo,Electric A/C Seater (2+2),22:00,06h 10m,04:10,4.2,668,4
16,Varsha Travels,A/C Sleeper (2+1),22:30,07h 00m,05:30,3.1,799,21
16,GreenLine Travels And Holidays,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:45,06h 00m,04:45,3.6,1110,25
16,AdSai Sindhu Travels,NON A/C Sleeper (2+1),23:45,05h 45m,05:30,3.9,2990,25
16,RK Travels,Non A/C Seater / Sleeper (2+1),22:50,07h 10m,06:00,3.1,699,13
16,FRESHBUS,Electric A/C Seater (2+2),22:50,06h 25m,05:15,4.7,1099,8
16,MRS TRAVELS,A/C Sleeper (2+1),23:00,06h 00m,05:00,4.3,999,11
16,RK Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 15m,05:15,3.2,699,7
16,BSRM Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 25m,05:25,4.7,999,2
16,HYBUS,Bharat Benz A/C Sleeper (2+1),23:45,05h 30m,05:15,4.6,989,17
16,RCV Travels,A/C Seater / Sleeper (2+1),23:00,05h 00m,04:00,4.8,1099,2
16,NueGo,A/C Seater (2+2),23:00,06h 10m,05:10,4.0,776,5
16,GreenLine Travels And Holidays,NON A/C Sleeper (2+1),23:00,05h 30m,04:30,3.4,999,14
16,CHOPPA TRAVELS,A/C Sleeper (2+1),23:05,06h 25m,05:30,4.4,1049,8
16,RK Travels,Non A/C Seater / Sleeper (2+1),23:10,06h 30m,05:40,3.8,899,6
16,GreenLine Travels And Holidays,A/C Sleeper (2+1),23:15,05h 45m,05:00,4.2,999,8
16,BSRM Travels,A/C Seater / Sleeper (2+1),23:25,06h 15m,05:40,4.9,699,3
16,RK Travels,A/C Seater / Sleeper (2+1),23:30,06h 10m,05:40,3.0,999,15
16,Rajeswari Travels,A/C Sleeper (2+1),23:44,06h 01m,05:45,3.2,1026,6
16,Go Tour Travels and Holidays,A/C Sleeper (2+1),23:45,05h 45m,05:30,4.6,1125,2
16,GreenLine Travels And Holidays,A/C Sleeper (2+1),23:45,05h 30m,05:15,3.7,1150,2
16,NueGo,Electric A/C Seater (2+2),23:50,06h 10m,06:00,3.9,853,5
16,Sri Vinayaka Travels,A/C Seater / Sleeper (2+1),00:16,05h 14m,05:30,2.5,989,1
16,FRESHBUS,Electric A/C Seater (2+2),23:50,06h 25m,06:15,4.7,799,15
16,VEGA BUS,A/C Seater / Sleeper (2+1),23:55,04h 15m,04:10,3.9,846,5
16,JTS Tours and Travels,A/C Sleeper (2+1),23:59,05h 01m,05:00,2.8,945,8
16,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),23:55,05h 35m,05:30,3.8,800,11
16,Rajeswari Travels,Non A/C Seater / Sleeper (2+1),23:55,05h 35m,05:30,3.3,903,5
16,HYBUS,Bharat Benz A/C Sleeper (2+1),22:45,05h 35m,04:20,3.8,989,17
16,LUCKY TRAVELS,NON A/C Sleeper (2+1),23:59,06h 46m,06:45,3.6,999,3
16,Vihari Travels ,A/C Seater / Sleeper (2+1),23:59,07h 11m,07:10,3.1,1026,2
16,METRO LINES TRAVELS,NON A/C Seater/ Sleeper (2+1),23:59,04h 51m,04:50,3.6,690,2
16,METRO LINES TRAVELS,NON A/C Seater/ Sleeper (2+1),23:59,04h 46m,04:45,3.5,690,3
16,Dream Line Travels Pvt Ltd,A/C Sleeper (2+1),00:30,04h 45m,05:15,4.4,1073,4
16,Jabbar Travels,NON A/C Sleeper (2+1),00:30,05h 00m,05:30,3.7,1000,3
16,AGR Travels,A/C Sleeper (2+1),00:30,05h 40m,06:10,3.8,999,9
16,Bharathi Travels,A/C Sleeper (2+1),17:30,05h 15m,22:45,2.3,998,6
16,Varsha Travels,A/C Sleeper (2+1),17:45,02h 25m,20:10,1.8,799,1
16,RK Travels,Non A/C Seater / Sleeper (2+1),22:30,05h 50m,04:20,2.8,699,8
16,GreenLine Travels And Holidays,NON A/C Sleeper (2+1),22:30,07h 05m,05:35,2.3,999,6
16,Varsha Travels,A/C Sleeper (2+1),23:00,06h 25m,05:25,2.4,799,13
16,Bharathi Travels,Non A/C Seater / Sleeper (2+1),23:59,05h 36m,05:35,2.2,699,4
16,AKHILA TRAVELS,A/C Semi Sleeper / Sleeper (2+1),23:59,05h 31m,05:30,2.0,899,11
16,Rapid Travels,NON A/C Sleeper (2+1),23:59,05h 31m,05:30,2.1,949,4
16,Simhapuri Travels,NON A/C Sleeper (2+1),00:20,05h 10m,05:30,2.1,899,8
16,GreenLine Travels And Holidays,Non A/C Seater / Sleeper (2+1),00:30,06h 00m,06:30,2.7,820,14
16,RK Travels,A/C Seater / Sleeper (2+1),23:00,07h 00m,06:00,3.2,2000,40
16,CHOPPA TRAVELS,NON A/C Sleeper (2+1),23:30,05h 30m,05:00,4.4,1199,2
16,Sai Sindhu Travels,NON A/C Sleeper (2+1),23:30,05h 30m,05:00,3.0,1190,4
16,Vihari Travels ,A/C Seater / Sleeper (2+1),23:44,06h 01m,05:45,3.1,2461,21
16,Green Line Travels And Holidays Premium Business Class,VE Executive A/C Sleeper (1+1),23:59,05h 31m,05:30,3.8,1650,3
16,Rajesh Transports,A/C Volvo B11R Multi-Axle Sleeper (2+1),23:59,05h 31m,05:30,4.5,1400,11
16,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:59,05h 31m,05:30,4.7,2480,11
16,Ramu Tours & Travels,A/C Seater / Sleeper (2+1),23:59,06h 01m,06:00,3.5,3000,42
16,Balaji Tourist,Volvo Multi-Axle A/C Semisleeper (2+2),23:59,07h 01m,07:00,3.2,2000,1
16,GreenLine Travels And Holidays,VE A/C Sleeper (2+1),00:15,05h 45m,06:00,3.2,1249,5
16,Jabbar Travels,Bharat Benz A/C Sleeper (2+1),01:15,04h 45m,06:00,3.8,1290,1
16,SRI VARAHA TOURS AND TRAVELS,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:30,05h 00m,04:30,2.4,1999,48
16,GEETHA TRAVELS,A/C Sleeper (2+1),23:30,05h 30m,05:00,1.0,4000,32
16,KTC Travels,A/C Seater / Sleeper (2+1),23:59,06h 01m,06:00,2.2,1190,26
16,KKaveri Travels,Non A/C Seater / Sleeper (2+1),23:59,06h 01m,06:00,2.5,1290,1
17,APSRTC - 6010,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,08h 00m,04:00,3.4,439,1
17,APSRTC - 6205,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,06h 00m,03:30,3.8,439,4
17,APSRTC - 5281,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,05h 10m,03:00,3.0,439,2
17,APSRTC - 5295,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,05h 05m,03:05,2.6,439,3
17,APSRTC - 6073,INDRA(A.C. Seater),22:00,05h 00m,03:00,4.1,526,6
17,APSRTC - 50181,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,06h 35m,04:50,3.5,439,6
17,APSRTC - 6207,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,05h 56m,04:26,3.7,439,4
17,APSRTC - 48483,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,06h 45m,06:00,3.3,439,3
17,APSRTC - 9254,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,06h 00m,05:30,3.6,439,5
17,APSRTC - 6008,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:45,04h 35m,04:20,4.4,656,6
17,APSRTC - 5803,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,05h 40m,05:30,1.2,439,2
17,APSRTC - 5977,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,06h 40m,06:30,4.5,439,5
17,Dharshini Travels,Non A/C Seater / Sleeper (2+1),22:15,07h 45m,06:00,3.3,699,19
17,Sri Vinayaka Travels,NON A/C Sleeper (2+1),22:30,06h 15m,04:45,4.0,899,4
17,Sri Vinayaka Travels,A/C Sleeper (2+1),22:30,06h 30m,05:00,3.9,899,5
17,AdAR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:55,06h 35m,05:30,4.3,660,5
17,Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),22:30,06h 30m,05:00,3.8,999,4
17,Maheswari Travels,Non A/C Seater / Sleeper (2+1),22:40,07h 00m,05:40,3.9,750,2
17,PRL BUS,Non A/C Seater / Sleeper (2+1),22:45,06h 15m,05:00,4.2,800,6
17,CGR Travels,Non A/C Seater / Sleeper (2+1),22:45,08h 10m,06:55,3.9,660,3
17,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:45,07h 15m,06:00,3.7,660,12
17,Maheswari Travels,NON A/C Sleeper (2+1),22:50,07h 00m,05:50,4.0,899,6
17,INDHU BUS,Non A/C Seater / Sleeper (2+1),22:55,05h 45m,04:40,3.8,799,13
17,Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 50m,05:50,3.9,750,3
17,VEERA & SRI KALESWARI TRAVELS,Non A/C Seater / Sleeper (2+1),23:00,07h 00m,06:00,3.7,675,9
17,HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),23:00,06h 25m,05:25,3.8,698,9
17,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 00m,05:00,4.1,660,5
17,HARITHA TRAVELS,A/C Seater / Sleeper (2+1),23:00,06h 35m,05:35,4.2,899,16
17,Indu Travels,Non A/C Seater / Sleeper (2+1),23:15,05h 45m,05:00,3.5,748,8
17,Indu Travels,Non A/C Seater / Sleeper (2+1),23:15,05h 45m,05:00,3.5,748,3
17,CGR Travels,Non A/C Seater / Sleeper (2+1),23:15,06h 45m,06:00,4.4,700,2
17,AR & BCVR Travels,A/C Sleeper (2+1),23:15,06h 15m,05:30,4.4,900,5
17,Indu Travels,Non A/C Seater / Sleeper (2+1),23:15,05h 45m,05:00,3.6,800,39
17,PRL BUS,A/C Seater / Sleeper (2+1),23:25,06h 40m,06:05,4.3,900,10
17,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),23:45,06h 45m,06:30,3.9,799,10
17,Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),23:50,06h 20m,06:10,4.2,900,4
17,Amara Tours And Travels,A/C Seater / Sleeper (2+1),23:50,06h 00m,05:50,,799,15
17,SLNS Travels,A/C Sleeper (2+1),23:59,07h 01m,07:00,4.4,1000,11
17,Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),23:59,05h 46m,05:45,3.9,890,12
17,Giridhar Tours and Travels,A/C Seater/Sleeper (2+1),23:59,05h 41m,05:40,4.1,849,15
17,BABA TRAVELS,Non A/C Seater / Sleeper (2+1),22:45,07h 15m,06:00,2.1,750,11
17,Ahobila Travels,Non A/C Seater / Sleeper (2+1),23:35,05h 55m,05:30,2.4,850,1
17,Dharshini Travels,Non A/C Seater / Sleeper (2+1),22:40,06h 20m,05:00,3.3,3000,42
17,Indu Travels,A/C Sleeper (2+1),23:00,06h 00m,05:00,3.2,1149,5
17,Dharshini Travels,Non A/C Seater / Sleeper (2+1),23:20,06h 40m,06:00,3.3,3000,42
17,KTC Travels,Non A/C Seater / Sleeper (2+1),23:45,08h 35m,08:20,3.4,2290,11
17,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),23:55,05h 05m,05:00,4.1,1290,1
17,Golden Travels,A/C Seater / Sleeper (2+1),23:55,05h 45m,05:40,3.0,5000,1
17,V Kaveri Travels,A/C Sleeper (2+1),23:59,06h 31m,06:30,3.4,1490,1
18,TGSRTC - 2765,Super Luxury (Non AC Seater 2+2 Push Back),17:15,07h 15m,00:30,4.2,424,4
18,TGSRTC - 9595,Lahari A/C sleeper,17:15,08h 30m,01:45,4.1,617,3
18,TGSRTC - 2855,Lahari A/C sleeper,17:15,08h 05m,01:20,4.1,660,8
18,TGSRTC - 1960,Deluxe (Non AC Seater 2+2),17:45,10h 15m,04:00,3.8,424,1
18,TGSRTC - 4372,Lahari Non A/C Sleeper Cum Seater,18:55,08h 55m,03:50,3.6,464,27
18,TGSRTC - 1935,Super Luxury (Non AC Seater 2+2 Push Back),19:00,10h 05m,05:05,2.7,424,13
18,TGSRTC - 1642,Super Luxury (Non AC Seater 2+2 Push Back),19:10,09h 30m,04:40,3.7,424,28
18,TGSRTC - 8454,Super Luxury (Non AC Seater 2+2 Push Back),19:45,06h 45m,02:30,4.1,440,8
18,TGSRTC - 7750,Super Luxury (Non AC Seater 2+2 Push Back),20:10,08h 30m,04:40,4.1,424,27
18,TGSRTC - 1603,Super Luxury (Non AC Seater 2+2 Push Back),20:40,09h 00m,05:40,4.3,424,18
18,TGSRTC - 2469,Super Luxury (Non AC Seater 2+2 Push Back),21:00,07h 25m,04:25,3.8,427,5
18,TGSRTC - 1557,Super Luxury (Non AC Seater 2+2 Push Back),21:00,08h 15m,05:15,3.8,424,21
18,TGSRTC - 7728,Lahari Non A/C Sleeper Cum Seater,21:25,08h 15m,05:40,4.0,427,26
18,TGSRTC - 4333,Lahari Non A/C Sleeper Cum Seater,21:45,07h 40m,05:25,3.5,464,22
18,TGSRTC - 7769,Super Luxury (Non AC Seater 2+2 Push Back),21:50,09h 45m,07:35,4.1,542,22
18,TGSRTC - 4335,Lahari Non A/C Sleeper Cum Seater,22:15,07h 40m,05:55,3.8,464,18
18,TGSRTC - 7773,Lahari Non A/C Sleeper Cum Seater,23:10,09h 25m,08:35,1.5,545,26
18,Chandu Travels,A/C Seater / Sleeper (2+1),21:35,08h 10m,05:45,4.0,466,24
18,Vikram Travels,A/C Seater / Sleeper (2+1),21:00,08h 30m,05:30,4.5,519,17
18,Chandu Travels,Non A/C Seater / Sleeper (2+1),20:45,08h 30m,05:15,4.0,466,18
18,Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),21:45,08h 30m,06:15,4.5,590,15
18,Mozo travels,A/C Seater / Sleeper (2+1),18:00,09h 55m,03:55,4.2,600,17
18,Yolo Bus,A/C Sleeper (2+1),22:25,06h 48m,05:13,4.2,850,18
18,LUCKY TRAVELS,A/C Sleeper (2+1),22:30,07h 35m,06:05,4.7,799,14
18,Zingbus Plus,A/C Sleeper (2+1),17:20,07h 00m,00:20,4.4,782,1
18,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),21:20,08h 55m,06:15,4.1,411,11
18,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),20:45,09h 15m,06:00,4.4,500,10
18,Sri Krishna Travels,A/C Sleeper (2+1),21:00,08h 30m,05:30,4.1,900,18
18,Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),21:40,08h 35m,06:15,4.3,700,12
18,V Kaveri Travels,Scania AC Multi Axle Sleeper (2+1),21:00,08h 45m,05:45,4.3,1100,7
18,Kaveri Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),20:40,09h 05m,05:45,4.1,699,8
18,Sri Lakshmi Narasimha Travels (SLNT),Non A/C Seater / Sleeper (2+1),20:15,08h 15m,04:30,4.8,470,12
18,Intercity travels,A/C Sleeper (2+1),21:55,08h 05m,06:00,4.2,999,18
18,Sri Krishna Travels,A/C Semi Sleeper / Sleeper (2+1),20:40,09h 00m,05:40,3.4,550,27
18,KMBT Travels,NON A/C Hi-Tech Push Back (2+2),21:45,07h 45m,05:30,3.3,451,21
18,Sri Sivanjali Bus,Non A/C Seater / Sleeper (2+1),22:00,08h 00m,06:00,3.5,600,29
18,Cherry tours&travels,Non A/C Seater / Sleeper (2+1),21:50,08h 10m,06:00,3.2,428,26
18,Kaveri Travels,NON AC Seater / Sleeper 2+1,20:40,09h 05m,05:45,3.8,450,18
18,KTC Travels,A/C Sleeper (2+1),21:15,07h 00m,04:15,3.5,818,14
18,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),21:10,08h 50m,06:00,3.8,505,11
18,KKaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),20:45,07h 45m,04:30,3.6,900,13
18,KKaveri Travels,Non A/C Seater / Sleeper (2+1),20:45,08h 55m,05:40,3.0,405,8
18,V Kaveri Travels,NON A/C Sleeper (2+1),21:30,08h 00m,05:30,3.2,600,15
18,Ramu Tours & Travels,A/C Sleeper (2+1),21:20,08h 25m,05:45,3.7,713,20
18,Kaveri Travels,Non A/C Seater / Sleeper (2+1),20:30,10h 00m,06:30,3.4,400,16
18,Sri Lakshmi Narasimha Travels (SLNT),Non A/C Seater / Sleeper (2+1),21:50,07h 25m,05:15,3.7,370,8
18,Kaveri Travels,A/C Sleeper (2+1),20:30,10h 00m,06:30,3.6,650,13
18,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:00,10h 00m,07:00,3.4,500,18
18,Kaveri Travels,Non A/C Seater / Sleeper (2+1),19:40,08h 50m,04:30,3.6,450,20
18,Sri Lakshmi Narasimha Travels (SLNT),A/C Sleeper (2+1),21:10,08h 20m,05:30,3.0,650,16
18,Padmavathi Travels,A/C Sleeper (2+1),22:15,07h 15m,05:30,3.3,700,21
18,Vihari Travels ,NON A/C Sleeper (2+1),21:40,07h 50m,05:30,3.8,618,15
18,Sri Sahasra Tours and Travels,A/C Seater / Sleeper (2+1),20:45,08h 45m,05:30,3.7,450,17
18,VV Vinayak Travels,A/C Sleeper (2+1),21:40,08h 20m,06:00,3.4,699,15
18,Vihari Travels ,Non A/C Seater / Sleeper (2+1),21:35,08h 35m,06:10,3.7,618,9
18,V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:00,08h 30m,05:30,3.8,900,10
18,KKaveri Travels,Non A/C Seater / Sleeper (2+1),18:40,09h 20m,04:00,3.4,600,7
18,KMBT Travels,NON A/C Sleeper (2+1),21:45,07h 15m,05:00,3.6,618,10
18,V Kaveri Travels,NON A/C Sleeper (2+1),21:00,08h 45m,05:45,3.8,700,12
18,SAI PRASANNA TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,08h 00m,05:30,3.2,399,13
18,Mozo travels,A/C Sleeper (2+1),20:35,08h 40m,05:15,3.7,800,9
18,Kaveri Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),19:35,08h 25m,04:00,3.9,719,3
18,Vihari Travels ,NON A/C Sleeper (2+1),22:00,07h 30m,05:30,3.5,665,8
18,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:00,08h 15m,05:15,3.8,560,24
18,Vihari Travels ,Non A/C Seater / Sleeper (2+1),20:15,08h 00m,04:15,3.4,532,7
18,Sri Krishna Travels,A/C Sleeper (2+1),20:45,08h 35m,05:20,2.8,800,12
18,Morning Star Travels,A/C Sleeper (2+1),22:15,07h 15m,05:30,2.9,790,11
18,VLR Tours and Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:00,06h 45m,04:45,,1000,27
18,Jagan Travels,Non A/C Seater / Sleeper (2+1),19:15,09h 15m,04:30,3.7,540,15
18,Go Tour Travels and Holidays,A/C Sleeper (2+1),20:45,08h 00m,04:45,2.7,989,10
18,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:46,08h 14m,06:00,2.7,499,11
18,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),20:10,07h 50m,04:00,3.8,449,21
18,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:15,09h 00m,05:15,4.2,1859,15
18,Cherry tours&travels,A/C Seater / Sleeper (2+1),21:50,07h 10m,05:00,3.5,550,19
18,Padmavathi Travels,A/C Sleeper (2+1),22:15,05h 50m,04:05,4.0,700,20
18,Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),21:00,08h 30m,05:30,3.4,550,15
18,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),20:10,08h 20m,04:30,3.8,2029,1
18,Jagan Travels,A/C Seater / Sleeper (2+1),21:40,08h 10m,05:50,3.2,1300,7
18,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:46,07h 29m,05:15,2.3,425,24
18,Vihari Travels ,NON AC Seater / Sleeper 2+1,19:10,09h 20m,04:30,3.1,474,26
18,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:45,07h 35m,05:20,2.7,455,11
18,KKaveri Travels,Non A/C Seater / Sleeper (2+1),20:45,08h 15m,05:00,2.5,600,8
18,New Slnst Travels,A/C Sleeper (2+1),21:45,08h 00m,05:45,2.7,854,26
18,LimoLiner,A/C Sleeper (2+1),20:55,07h 35m,04:30,2.5,1439,1
18,Vikram Travels,VE A/C Sleeper (2+1),19:20,07h 40m,03:00,1.3,810,14
18,Kaveri Travels,A/C Sleeper (2+1),19:35,08h 25m,04:00,2.3,1940,9
18,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),20:10,09h 10m,05:20,3.4,1000,19
18,Vikram Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:20,07h 10m,02:30,4.3,2169,10
18,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,08h 30m,06:00,3.1,500,18
18,Yolo Bus,Bharat Benz A/C Sleeper (2+1),17:30,07h 44m,01:14,3.8,2090,1
18,VV Vinayak Travels,A/C Seater / Sleeper (2+1),21:10,08h 50m,06:00,3.3,520,23
18,Kaveri Travels,Non A/C Seater / Sleeper (2+1),19:35,08h 25m,04:00,3.6,600,17
18,Sri Lakshmi Narasimha Travels (SLNT),Non A/C Seater / Sleeper (2+1),22:00,07h 00m,05:00,3.1,370,6
